transaction_id,order_date,customer_id,customer_name,customer_email,customer_city,customer_country,product_id,product_name,category,subcategory,brand,unit_price,quantity,discount_percent,tax_percent,shipping_cost,total_amount,payment_method,currency,sales_channel,salesperson_id,salesperson_name,region,warehouse_id,order_status,delivery_date,customer_rating,return_flag,notes
TX107617,06/11/2024,C99181,MICHAEL WALLACE,mcdowelladam@example.net,Ortizton,UNITED STATES,P0054,Kraton Vacuum Cleaners 126,Appliances,Vacuum Cleaners,Kraton,3278.81,1,20,23,0,2623.05,bank transfer,usd,mobile app,S033,Tricia Valencia,Gulf Coast,SEA-05,COMPLETED,2024-11-15,2,NO,
TX102090,2023-05-24,C47601,Monique Williamson,jennifer58@example.com,East Breanna, United States,P0107,Kindra Tools 886,Home & Garden,Tools,Kindra,"3846,94",1,10,23,0,"3462,25", Mobile Payment,USD ,marketplace,S028,Stephanie Ross,Pacific Northwest,CHI-03,in progress,27/05/2023,5,NO,
TX103655,2024-02-26,C38266,Leslie Sanders,benitezjeffrey@example.com, New Cassandra, United States,P0122,Lumira Bicycles 486,Sports,Bicycles,Lumira,759.13 USD,2,0,23,14.99,"1 533,25",Bank Transfer,usd,call center,S028,Stephanie Ross,Mountain West,CHI-03,returned,27.02.2024,,YES,Payment system error - fixed manually
TX115575,11/23/2023,C43466,Penny Hart,mcbridemichael@example.org,West Erik,US,P0045,Kraton Coffee Makers 193,Appliances,Coffee Makers,Kraton,"2,606.83",1,25,23,"14,99",$1970.11,Bank Transfer,USD,physical store,S007,Abigail Shaffer,Great Lakes,DAL-04,completed,2023-12-01,2,NO,
TX108860,2023-01-25,C53416,Jason Taylor,benjaminbeth@example.net,Murphyside,UNITED STATES,P0068,Milvex Shoes 375,Apparel,Shoes,Milvex,587.20,2,0,23,0,1174.40,cash on delivery,USD ,marketplace,S021,Margaret Hawkins DDS,Southwest,DAL-04,in progress,26/01/2023,2,NO,Priority order
TX118781,2024-04-06,C79467,Carlos Dominguez,ramseyvalerie@example.com,West Marco,USA,P0051,Primo Vacuum Cleaners 559,Appliances,Vacuum Cleaners,Primo,"107,83",1,0,23,0,107.83,Credit Card,USD,call center,S001,Allison Hill,Midwest,DAL-04,cancelled,2024-04-16,4,NO,
TX119079,2024-03-23,C94886,Travis Jones,hailey64@example.net,East Brandy,UNITED STATES,P0129,Groveo Fitness Equipment 137,Sports,Fitness Equipment,Groveo,5156.43 USD,1,20,23,0,$4125.14,PayPal,usd,call center,S022,Patty Perez,Northeast,CHI-03,COMPLETED,26/03/2024,5,YES,
TX115569,2024-03-07,C67595,Michael James,,South Amanda,UNITED STATES,P0149,Tessara Athletic Shoes 326,Sports,Athletic Shoes,Tessara,"4525,39",1,15,23,9.99,"3,856.57", Mobile Payment,$,mobile app,S036,Jeffrey Chavez,Southwest,CHI-03,Cancelled,2024-03-15,,NO,Customer requested an invoice
TX105752,2023-02-14,C68790,Andrea Floyd,,East Angelachester,united states,P0120,Kindra Gardening 257,Home & Garden,Gardening,Kindra,"4,925.44",2,,23,,9860.87, Mobile Payment,usd,marketplace,S034,,,LAX-02,cancelled,"February 23, 2023",,NO,
TX118940,2023-10-27,C99539,Matthew Diaz,woodskaitlyn@example.net,East Jeffrey, United States,P0080,Vantia Pants 209,Apparel,Pants,Vantia,981.19 USD,4,0,23,0,"3924,76",bank transfer ,$,call center,S029,Zachary Hicks,,CHI-03,completed,2023-11-09,,,-
TX117046N,08/30/2024,C86350,Jordan Hampton,ypreston@example.net,Stevenberg,United States,P0191,Nova Perfume 821,Beauty,Perfume,Nova,-1057.02 USD,1,20,23,0,845.62 USD,Credit Card,$,mobile app,S037,Sherri Baker,Northeast,LAX-02,COMPLETED,2024-09-02,1,YES,-
TX103139,2024-08-30,C80592,Christine Park ,debbie43@example.com,Christopherborough,United States,P0100,Sunwood Lighting 485,Home & Garden,Lighting,Sunwood,2553.83,3,25,23,"19,99","5766,11",Credit Card,$,marketplace,S032,James Ferrell,Pacific Northwest,NYC-01,completed,2024-09-07 00:00:00,1,NO,
TX108514,30/01/2023,C86869,Nicholas Rice,daltonyu@example.com,South Morganfurt,US,P0035,Kraton Washing Machines 890,Appliances,Washing Machines,Kraton,,1,0,23,19.99,85.53,mobile payment,USD ,marketplace,S032,James Ferrell,Gulf Coast,LAX-02,Completed,05.02.2023,5,NO,Duplicate order - needs verification
TX110556,2023-06-26,C24530,Vanessa Bray,odavis@example.com,Wadeland,UNITED STATES,P0186,Primo Facial Care 129,Beauty,Facial Care,Primo,"2,951.38",4,0,23,0,11805.52, Mobile Payment,USD,marketplace,S006,Connie Lawrence,Pacific Northwest,NYC-01,cancelled,06/29/2023,,NO,Duplicate order - needs verification
TX116241,30/11/2024,C32617,Melissa Martinez,zwilson@example.com,east jennifer,US,P0083,Sunwood Pants 961,Apparel,Pants,Sunwood,"4 776,20",1,5,23,"19,99",4557.38,mobile payment,usd,mobile app,S015,Dylan Miller,West Coast,SEA-05,Completed,07.12.2024,,NO,N/A
TX103670,2023-10-03,C51750,Jerry Bright,jeremymitchell@example.com,East Julia,united states,P0204,Kindra Hair Care 420,Beauty,Hair Care,Kindra,"4,444.90",1,0,23,0,4444.90,cash on delivery,usd,online,S012,Jamie Arnold,Midwest,DAL-04,in progress ,"October 10, 2023",,NO,Duplicate order - needs verification
TX118306,11.11.2023,C83242,Susan Smith,romeronatalie@example.com,Taylorfort,United States,P0140,Kindra Sports Accessories 762,Sports,Sports Accessories,Kindra,"5332,22",4,20,23,0,"17 063,10",bank transfer ,USD,marketplace,S010,Ryan Munoz,Gulf Coast,LAX-02,pending,15/11/2023,,NO,Payment system error - fixed manually
TX111664,"October 4, 2024",C12552,Jennifer Patterson,christopher12@example.org,Morrisbury,UNITED STATES,P0042,Kindra Refrigerators 257,Appliances,Refrigerators,Kindra,2226.09,1,10,23,0,$2003.48,bank transfer ,USD,call center,S028,Stephanie Ross,West Coast,DAL-04,in progress,06.10.2024,,no,
TX114488,28.09.2024,C89569,Susan Zimmerman,abbottchristopher@example.net,Rhondashire,united states,P0022,Fabex Tablets 177,Electronics,Tablets,Fabex,"3067,92",1,0,23,14.99 USD,"3 082,91",bank transfer ,USD ,mobile app,S027,Justin Baker,Northeast,NYC-01,returned item,2024-10-11,4,NO,
TX113430,2023-10-25,C82384,Carol Harris,gouldchristina@example.com,New Amber, United States,P0013,Kindra Headphones 653,Electronics,Headphones,Kindra,"1 670,24",1,15,23,"9,99",1429.69 USD,mobile payment,$,online,S025,Matthew Foster,Mountain West,SEA-05,Completed,2023-10-28 00:00:00,4,NO,no comment
TX117706,20/06/2024,C95267,Veronica Richardson,shane26@example.org,Carlsonchester,united states,P0136,Kindra Sportswear 463,Sports,Sportswear,Kindra,"4035,22",1,5,23,9.99 USD,3843.45,Bank Transfer,USD,marketplace,S015,Dylan Miller,Pacific Northwest,SEA-05,returned,26/06/2024,5,no,-
TX102397,29/12/2023,C83259,Andrew Sanders,,South Catherine, United States,P0080,Vantia Pants 209,Apparel,Pants,Vantia,"2 765,07",3,,23,0,7465.69,CREDIT CARD,usd,physical store,S026,Judy Baker,West Coast,SEA-05,cancelled,2023-12-30,,NO,
TX115830,2024-08-21,C13783,Sherry Johnson,sanchezbrenda@example.org,West Theodore, United States,P0049,Kraton Vacuum Cleaners 235,Appliances,Vacuum Cleaners,Kraton,,2,0,23,19.99,"2,823.13",Bank Transfer,$,physical store,S001,Allison Hill,Great Lakes,DAL-04,in progress,27/08/2024,,YES,Customer requested an invoice
TX105458,2024-05-15,C24663,Dennis Adams,michael76@example.org,Haynesstad,US,P0036,Tessara Washing Machines 402,Appliances,Washing Machines,Tessara,"5098,09",4,10,23,0,"18,353.12",Credit Card,usd,call center,S010,Ryan Munoz,Pacific Northwest,NYC-01,returned item,"May 16, 2024",,NO,Payment system error - fixed manually
TX113530,30.10.2023,C83147,Ernest Harding,hooperkaren@example.com,West Karen,UNITED STATES,P0037,Lumira Refrigerators 352,Appliances,Refrigerators,Lumira,"1,216.18",1,0,23,19.99,$1236.17,mobile payment,$,online,S026,Judy Baker,Pacific Northwest,CHI-03,in progress,10/11/2023,4,yes,Customer requested an invoice
TX113309,"July 26, 2024",C35156,Matthew Barker,tanderson@example.net,South Dannyhaven,United States,P0198,Groveo Makeup 291,Beauty,Makeup,Groveo,"2451,00",1,15,23,0,2083.35,bank transfer ,$,physical store,S001,Allison Hill,Midwest,LAX-02,Completed,,5,NO,
TX116414,09.06.2023,C82420,Margaret Mcfarland,kwelch@example.com,North Fernandobury,UNITED STATES,P0140,Kindra Sports Accessories 762,Sports,Sports Accessories,Kindra,1781.64,3,20,23,"9,99","4,285.93",Bank Transfer,usd,marketplace,S010,Ryan Munoz,Mountain West,DAL-04,in progress ,2023-06-19,,NO,
TX107704,10.02.2024,C18109,Sandra Jones,triciaedwards@example.org,Whiteville ,UNITED STATES,P0071,Kraton Shoes 271,Apparel,Shoes,Kraton,"3357,95",1,5,23,0,$3190.05,CREDIT CARD,USD,physical store,S025,Matthew Foster,Southwest,NYC-01,COMPLETED,,3,NO,N/A
TX106423,"March 20, 2023",C55242,Sean Higgins,brewergregory@example.com,East Scott,US,P0044,Sunwood Coffee Makers 469,Appliances,Coffee Makers,Sunwood,3911.45 USD,4,0,23,"14,99",15660.79,bank transfer,$,call center,S006,Connie Lawrence,Gulf Coast,SEA-05,returned item,"March 22, 2023",1,NO,-
TX111226,2024-08-25,C11792,Jeremy Ross,adamsjessica@example.com,West Sethbury, United States,P0061,Primo Jackets 497,Apparel,Jackets,Primo,"5,205.13",2,25,23,"14,99",7822.68,Credit Card,USD ,mobile app,S012,Jamie Arnold,Pacific Northwest,SEA-05,returned item,27.08.2024,,1,-
TX111801,2024-04-18,C13445,Wayne Banks,stonejesus@example.org,New Sarahchester,USA,P0114,Fabex Decor 968,Home & Garden,Decor,Fabex,3244.86 USD,3,0,23,0,9734.58,cash,USD ,online,S011,Monica Herrera,Mid-Atlantic,LAX-02,Completed,25/04/2024,1,NO,Duplicate order - needs verification
TX115663,,C14373,Charles Garcia,adamsmith@example.org,Mackville, United States,P0034,Kindra Washing Machines 489,Appliances,Washing Machines,Kindra,"1156,50",4,25,23,"19,99",3489.49,mobile payment,USD,mobile app,S015,Dylan Miller,Northeast,DAL-04,returned item,"July 15, 2024",,NO,Payment system error - fixed manually
TX108039,2024-11-03,C72616,Thomas Gillespie,,Carolchester,united states,P0122,Lumira Bicycles 486,Sports,Bicycles,Lumira,2162.50,1,0,23,0,2162.50,PayPal,usd,online,S038,Cassandra Gaines,Pacific Northwest,NYC-01,in progress,2024-11-07,,NO,
TX116296,19.08.2023,C22217,Christopher Nichols,kellymartin@example.com,Robertside, United States,P0078,Vantia T-shirts 708,Apparel,T-shirts,Vantia,"708,80",1,10,23,0,637.92, Mobile Payment,USD ,call center,S031,Rebecca Henderson,Southeast,SEA-05,Completed,08/29/2023,1,NO,no comment
TX114035,,C18326,Robert Kennedy,mullinsjames@example.com,Port Dianaview,UNITED STATES,P0147,Groveo Athletic Shoes 671,Sports,Athletic Shoes,Groveo,"5407,21",5,0,23,9.99 USD,27046.04 USD,bank transfer ,$,online,S023,Ethan Adams,Gulf Coast,LAX-02,in progress,11/11/2023,,NO,Duplicate order - needs verification
TX116209,20/09/2024,C44671,Matthew Smith,gshort@example.com,Cynthiamouth,US,P0038,Orvex Refrigerators 175,Appliances,Refrigerators,Orvex,3436.24,1,15,23,0,"2920,80",Card Payment,USD,physical store,S018,Derek Zuniga,Southeast,NYC-01,Pending ,"September 30, 2024",,,no comment
TX108112,2024-01-21 00:00:00,C65576,Tyler Anderson,lloydmiranda@example.org,North Mario,USA,P0161,Sunwood Board Games 419,Toys,Board Games,Sunwood,"3483,03",4,15,23,0,"11842,30",CREDIT CARD,$,online,S032,James Ferrell,Mid-Atlantic,SEA-05,COMPLETED,30/01/2024,1,NO,Payment system error - fixed manually
TX118899,,C59060,Nathan Payne,steven45@example.org,Port Alexandertown,united states,P0201,Kraton Hair Care 368,Beauty,Hair Care,Kraton,2692.34,10,0,23,0,26923.40,bank transfer,USD,physical store,S027,Justin Baker,Gulf Coast,CHI-03,cancelled,2023-03-15,4,no,Payment system error - fixed manually
TX104703,2024-09-02,C80345,Craig Tate,usanders@example.net,Maryshire,USA,P0159,Kraton Board Games 951,Toys ,Board Games,Kraton,"2 048,75",2,10,23,14.99,"3,702.74",bank transfer,usd,online,S016,Brian Ramirez,Gulf Coast,LAX-02,cancelled,"September 10, 2024",2,YES,Delayed delivery
TX102813,12.10.2024,C81509,Christina Mason,maryflores@example.net,Hortonview,United States,P0043,Orvex Coffee Makers 498,Appliances,Coffee Makers,Orvex,3373.36,1,5,23,0,"3204,69",Bank Transfer,usd,physical store,S018,Derek Zuniga,Southwest,DAL-04,pending,2024-10-25 00:00:00,4,yes,-
TX118084,2024-09-13,C98907,Charles Bennett,rshelton@example.com,Hornborough,USA,P0113,Orvex Decor 170,Home & Garden,Decor,Orvex,"3256,50",1,25,23,0,"2,442.38",Bank Transfer,$,online,S027,Justin Baker,Gulf Coast,SEA-05,returned item,2024-09-14,,no,
TX113922,2023-05-28 00:00:00,C32349,Jermaine Tucker,cdunn@example.org,East Pamelaville,UNITED STATES,P0090,Tessara Accessories 239,Apparel,Accessories,Tessara,3389.52 USD,4,0,23,"14,99","13,573.07",credit card,usd,physical store,S033,Tricia Valencia,Northeast,SEA-05,in progress,06/06/2023,5,NO,no comment
TX113057,2023-03-17,C76542,Brent Brooks,angela52@example.org,Porterton, United States,P0057,Tessara Microwaves 712,Appliances,Microwaves,Tessara,"1873,79",2,0,23,$9.99,3757.57,cash,$,marketplace,S037,Sherri Baker,Mountain West,NYC-01,Completed,,,NO,
TX103658,05.01.2024,C72163,Annette  Bowers,brian90@example.net,west lawrence,US,P0197,Lumira Makeup 992,Beauty,Makeup,Lumira,"4203,28",2,15,23,0,"7145,58",PayPal,usd,marketplace,S015,Dylan Miller,West Coast,SEA-05,returned item,13.01.2024,5,NO,no comment
TX112694,2024-08-07,C59192,Chad Williams,larrygraham@example.net,Larryside,UNITED STATES,P0179,Milvex Puzzles 438,Toys,Puzzles,Milvex,"2 764,75",1,,23,0,2626.51,PayPal,USD,physical store,S003,Angie Henderson,Southwest,CHI-03,completed,12.08.2024,,NO,N/A
TX118742,,C32630,Lindsay Perry,denisetownsend@example.com,Karentown,US,P0132,Groveo Fitness Equipment 708,Sports,Fitness Equipment,Groveo,2799.13,2,15,23,19.99,4778.51,Card Payment,USD ,online,S035,Debra Davidson,Midwest,LAX-02,completed,2024-04-29,3,yes,
TX117518,20/09/2024,C32871,Joseph Johnson,ncook@example.com,Christyport,United States,P0103,Sunwood Tools 216,Home & Garden,Tools,Sunwood,,4,0,23,0,11562.44,Bank Transfer,USD,marketplace,S011,Monica Herrera,Pacific Northwest,SEA-05,in progress ,"September 26, 2024",3,no,
TX100906,30.04.2024,C66531,Miguel Boyd,collinsbradley@example.net,West Steventon,united states,P0196,Tessara Makeup 204,Beauty,Makeup,Tessara,851.28,1,25,23,"14,99",653.45, Mobile Payment,$,mobile app,S018,Derek Zuniga,Southeast,DAL-04,returned,2024-05-05,5,,
TX108259,10/12/2024,C17362,Trevor Stevens,margaretramirez@example.com,New Frank,united states,P0023,Sunwood Tablets 719,Electronics,Tablets,Sunwood,$5479.76,5,5,23,0,26028.86 USD,CREDIT CARD,$,call center,S006,Connie Lawrence,Gulf Coast,CHI-03,Cancelled,20/12/2024,,NO,
TX103418,2023-02-11,C95814,Robert Willis,msantiago@example.net,Codyfort, United States,P0196,Tessara Makeup 204,Beauty,Makeup,Tessara,3216.65,2,0,23,$19.99,6453.29 USD,mobile payment,USD ,online,S014,Michele Williams,Midwest,DAL-04,in progress ,24/02/2023,,NO,no comment
TX117346,18.09.2023,C12757,James Miller,ashleyjackson@example.com,East Joseph,US,P0143,Primo Sports Accessories 208,Sports,Sports Accessories,Primo,5037.96,2,20,23,"9,99",8070.73,bank transfer ,$,mobile app,S004,Daniel Wagner,Gulf Coast,CHI-03,Pending ,2023-09-24 00:00:00,2,no,N/A
TX119297,14/12/2023,C37607,Sherry Luna,stacey37@example.net,Dillonburgh,US,P0035,Kraton Washing Machines 890,Appliances,Washing Machines,Kraton,"1826,67",1,0,23,0,"1 826,67",Bank Transfer,USD ,online,S027,Justin Baker,Mountain West,CHI-03,returned item,15/12/2023,5,YES,
TX112133,2023-09-06,C82199,Alexa Chambers,lori15@example.com,Davidfurt, United States,P0093,Boreo Furniture 590,Home & Garden,Furniture,Boreo,"1740,66",1,0,23,0,"1,740.66",credit card,USD,online,S020,Carla Gray,Southwest,LAX-02,cancelled,2023-09-14,,NO,Complaint under review
TX109369,02/01/2024,C69028,Larry Hunter ,tinajohnson@example.org,Ryanstad,united states,P0174,Kraton Toy Vehicles 793,Toys,Toy Vehicles,Kraton,4747.44 USD,1,0,23,0,"4747,44",bank transfer ,usd,online,S005,Cristian Santos,Mid-Atlantic,DAL-04,COMPLETED,"January 15, 2024",5,NO,N/A
TX110417,2023-06-12,C64596,Angel Johnston,samuel50@example.org,Port James, United States,P0034,Kindra Washing Machines 489,Appliances,Washing Machines,Kindra,,2,0,23,9.99,2753.81,mobile payment,$,mobile app,S025,Matthew Foster,Gulf Coast,SEA-05,Pending ,2023-06-16,,no,
TX100790,10/08/2023,C98916,Ruben Charles,,Mitchellmouth, United States,P0101,Elektra Lighting 936,Home & Garden,Lighting,Elektra,4566.84,2,0,23,0,9133.68 USD,bank transfer,$,marketplace,S030,Anthony Rodriguez,West Coast,DAL-04,returned,2023-08-22,,YES,N/A
TX111871,2023-02-28 00:00:00,C73904,Mary Martin,wisedawn@example.com,Mccarthyland,UNITED STATES,P0142,Sunwood Sports Accessories 915,Sports,Sports Accessories,Sunwood,$3812.33,1,0,23,0,3812.33 USD,PayPal,USD,call center,S018,Derek Zuniga,Northeast,DAL-04,Completed,04.03.2023,3,NO,
TX115536,2023-07-17 00:00:00,C24663,dennis adams,michael76@example.org,Haynesstad,USA,P0067,Primo Shoes 273,Apparel,Shoes,Primo,4823.85,3,15,23,19.99,12320.81,credit card,USD ,physical store,S002,Noah Rhodes,Northeast,DAL-04,in progress,2023-07-24,5,no,-
TX116092,13/12/2024,C35048,Gina Morgan,jasminjohnson@example.org,Millstown,united states,P0183,Kindra Facial Care 288,Beauty,Facial Care,Kindra,"4920,34",1,15,23,9.99 USD,4192.28,bank transfer,$,call center,S027,Justin Baker,Midwest,SEA-05,pending,2024-12-26,3,NO,Delayed delivery
TX111696,"November 1, 2024",C61807,Sharon Johnson,dawnjackson@example.net,Elizabethland,United States,P0046,Nova Coffee Makers 415,Appliances,Coffee Makers,Nova,"1757,65",1,5,23,9.99,1679.76,CREDIT CARD,usd,marketplace,S037,Sherri Baker,West Coast,DAL-04,in progress,13.11.2024,5,yes,no comment
TX113039,09/22/2024,C55508,Christine Jacobson,,ronaldfurt,UNITED STATES,P0022,Fabex Tablets 177,Electronics,Tablets,Fabex,"2,349.83",1,15,23,0,1997.36 USD,credit card,USD ,call center,S020,Carla Gray,Northeast,DAL-04,Pending ,06.10.2024,3,NO,-
TX116692,2024-06-24,C53713,Kelly Morris,yromero@example.com,West Drew,US,P0158,Northal Board Games 187,Toys,Board Games,Northal,4757.33,2,0,23,"9,99",9524.65,cash,usd,call center,S020,Carla Gray,Great Lakes,NYC-01,returned item,2024-07-05,1,,Delayed delivery
TX105414,2024-04-19,C21226,Veronica Brewer,ybrooks@example.com,Bennettside, United States,P0120,Kindra Gardening 257,Home & Garden,Gardening,Kindra,2145.51 USD,4,5,23,0,"8152,94",CREDIT CARD,USD ,marketplace,S030,Anthony Rodriguez,Pacific Northwest,NYC-01,Pending ,04/29/2024,,,Complaint under review
TX100653,2024-09-04,C61807,Sharon Johnson,dawnjackson@example.net,Elizabethland,united states,P0081,Milvex Pants 411,Apparel,Pants,Milvex,"4993,59",2,5,23,0,"9487,82",mobile payment,usd,physical store,S008,Gina Moore,Gulf Coast,DAL-04,Pending ,,1,NO,Priority order
TX117895,17/12/2023,C88222,Stephen Fletcher,lopezbilly@example.com,Mannington,US,P0057,Tessara Microwaves 712,Appliances,Microwaves,Tessara,"4682,53",1,0,23,0,"4 682,53",cash on delivery,USD ,online,S008,Gina Moore,West Coast,SEA-05,COMPLETED,12/31/2023,3,1,Customer requested an invoice
TX109372,2023-09-14 00:00:00,C37710,Regina Myers,amandabarrett@example.org,Marymouth,united states,P0025,Tessara Phone Accessories 506,Electronics ,Phone Accessories,Tessara,648.95,1,0,23,"9,99",658.94,bank transfer,USD,call center,S012,Jamie Arnold,,SEA-05,completed,2023-09-23,,,Priority order
TX103864,24.12.2023,C36365,Nathan Freeman,warrenmary@example.org,Port Adamberg,USA,P0206,Tessara Personal Hygiene 501,Beauty,Personal Hygiene,Tessara,4793.01,10,10,23,9.99,,cash,usd,mobile app,S038,Cassandra Gaines,Southwest,SEA-05,returned item,01/07/2024,5,,Priority order
TX112150,2023-11-11,C94343,Hector Bruce,patriciagrant@example.net,Lake Christopher,USA,P0158,Northal Board Games 187,Toys,Board Games,Northal,1724.92,2,,23,0,3277.35,bank transfer ,USD,online,S038,Cassandra Gaines,Northeast,LAX-02,completed,19/11/2023,,no,N/A
TX105613,2024-07-06,C98781,Sara Strong,danascott@example.com,Hardymouth,united states,P0040,Milvex Refrigerators 489,Appliances,Refrigerators,Milvex,"1064,40",2,0,23,$19.99,"2148,79",Card Payment,usd,online,S024,Tommy Walter,Pacific Northwest,NYC-01,pending,2024-07-14,4,NO,
TX113674,30.05.2023,C22624,Joshua Brown,johnsonemily@example.org,Loriborough,USA,P0197,Lumira Makeup 992,Beauty,Makeup,Lumira,$285.91,1,15,23,9.99,,bank transfer ,USD,physical store,S010,Ryan Munoz,Mid-Atlantic,NYC-01,in progress,2023-06-11,5,NO,no comment
TX113855,2024-04-22,C23256,Lisa Hendricks,cheryl54@example.com,Wrightmouth,United States,P0102,Lumira Lighting 502,Home & Garden,Lighting,Lumira,450.09,3,5,23,"19,99","1 302,75",Bank Transfer,usd,marketplace,S022,Patty Perez,Southeast,NYC-01,in progress,06.05.2024,5,NO,N/A
TX102860,2023-05-10 00:00:00,C22899,Dr. Bonnie Valencia,rdiaz@example.org,Bestland,united states,P0193,Elektra Makeup 870,Beauty,Makeup,Elektra,$3582.69,1,0,23,0,3582.69, Mobile Payment,usd,mobile app,S018,Derek Zuniga,Great Lakes,LAX-02,Pending ,2023-05-21,5,NO,Priority order
TX113393,2023-08-30,C67898,Ann Dennis,,Lake Danielview, United States,P0137,Milvex Sportswear 762,Sports,Sportswear,Milvex,434.97,4,0,23,0,$1739.88,mobile payment,USD ,mobile app,S027,Justin Baker,Southwest,LAX-02,Cancelled,01/09/2023,,NO,Customer requested an invoice
TX119045,13/08/2023,C42527,Deborah Williams,davenportchristian@example.org,North Jessicaside,USA,P0069,Elektra Shoes 374,Apparel,Shoes,Elektra,,10,0,23,0,"11,938.80",Credit Card,$,marketplace,S036,Jeffrey Chavez,West Coast,LAX-02,cancelled,"August 21, 2023",2,NO,
